webpageID,og:type,salestype,country,language,categorypath,tooltip,ui-tabs-panel
023404_,product,franchise,uk,en,enterprise-products, , 
023410_,document, , ,en,document_, , 
023414_,document, , ,en,document_, , 
023415_,product,franchise,us,en,enterprise-products, , 
023417_,article, , , ,other-product, , 
023426_,category,parent_product_category,nz,en,all-products, , 
023430_, , , ,en,unkowntype_, , 
023432_,product,franchise,us,en,laptops, , 
023434_,category,franchise,us,en,software, , 
023435_,document, , ,en,document_, , 
023437_,product,franchise,in,en,enterprise-products, , 
023441_,product,franchise,uk,en,laptops, , 
023442_,document, , ,en,document_, , 
023444_,category,config_category,us,en,deals, , 
023445_,product,franchise,uk,en,laptops, , 
023449_,product,franchise,uk,en,enterprise-products, , 
023452_,product,franchise,us,en,laptops, , 
023455_,product,franchise,us,en,laptops, , 
023456_,product,franchise,sg,en,enterprise-products, , 
023457_,document, , ,en,document_, , 
023463_,category,franchise,us,en,desktops, , 
023464_,product,franchise,uk,en,desktops, , 
023467_,product,franchise,uk,en,laptops, , 
023479_,category,franchise,us,en,laptops, , 
023480_,product,franchise,us,en,laptops, , 
023482_,product,franchise,uk,en,laptops, , 
023484_,product,franchise,au,en,enterprise-products, , 
023493_,product,franchise,sg,en,enterprise-products, , 
023496_,product,franchise,us,en,laptops, , 
023500_,document, , ,en,document_, , 
023505_,product,franchise,us,en,desktops, , 
023512_, , , ,en,unkowntype_, , 
023517_,product,franchise,uk,en,desktops, , 
023519_,product,franchise,us,en,laptops, , 
023523_,category,parent_product_category,us,en,all-products, , 
023525_,category,config_category,us,en,deals, , 
023527_,product,franchise,us,en,laptops, , 
023530_,category,franchise,uk,en,laptops, , 
023542_,product,franchise,us,en,desktops, , 
023551_,category,franchise,us,en,enterprise-products, , 
023557_,document, , ,en,document_, , 
023558_,document, , ,en,document_, , 
023560_,product,franchise,us,en,laptops, , 
023561_,product,franchise,uk,en,desktops, , 
023562_,document, , ,en,document_, , 
023565_,product,franchise,us,en,server-storage-solutions, , 
023571_,category,config_category,us,en,deals, , 
023575_,product,franchise,us,en,enterprise-products, , 
023578_,document, , ,en,document_, , 
023579_,document, , ,en,document_, , 
023581_,document, , ,en,document_, , 
023586_,category,franchise,sg,en,desktops, , 
023593_,product,parent_product_category,us,en,other-product, , 
023603_,document, , ,en,document_, , 
023609_,category,product_category,uk,en,enterprise-products, , 
023610_,document, , ,en,document_, , 
023618_,category,product_category,in,en,laptops, , 
023622_,product,franchise,in,en,laptops, , 
023625_,product,franchise,us,en,desktops, , 
023632_,category,franchise,in,en,laptops, , 
023633_,product,franchise,us,en,software, , 
023638_,product,franchise,in,en,desktops, , 
023639_,category,parent_product_category,us,en,all-products, , 
023643_, , , ,en,unkowntype_, , 
023645_,document, , ,en,document_, , 
023648_,product,franchise,in,en,enterprise-products, , 
023650_,product,franchise,uk,en,laptops, , 
023659_,product,franchise,us,en,laptops, , 
023671_,product,franchise,uk,en,desktops, , 
023676_,product,parent_product_category,uk,en,other-product, , 
023687_,product,franchise,uk,en,desktops, , 
023696_,product,franchise,in,en,laptops, , 
023700_,product,franchise,sg,en,laptops, , 
023704_,product,franchise,in,en,laptops, , 
023707_,category,franchise,au,en,enterprise-products, , 
023717_,product,franchise,uk,en,enterprise-products, , 
023726_,document, , ,en,document_, , 
023728_,product,franchise,us,en,desktops, , 
023729_,product,franchise,us,en,laptops, , 
023734_,product,franchise,au,en,enterprise-products, , 
023735_,product,franchise,uk,en,laptops, , 
023739_,product,franchise,us,en,laptops, , 
023740_,product,franchise,uk,en,laptops, , 
023743_,category,parent_product_category,us,en,all-products, , 
023749_,product,franchise,uk,en,desktops, , 
023750_,product,franchise,au,en,laptops, , 
023751_,product,parent_product_category,uk,en,other-product, , 
023763_,category,parent_product_category,us,en,all-products, , 
023767_,product,franchise,us,en,software, , 
023776_,product,franchise,sg,en,enterprise-products, , 
023778_,product,franchise,us,en,software, , 
023782_,category,franchise,uk,en,desktops, , 
023790_,product,franchise,uk,en,desktops, , 
023792_,product,product_category,uk,en,dell-tablets, , 
023793_,document, , ,en,document_, , 
023799_,document, , ,en,document_, , 
023802_,product,franchise,us,en,desktops, , 
023804_,product,franchise,us,en,desktops, , 
023806_,product,franchise,us,en,enterprise-products, , 
023808_,document, , ,en,document_, , 
023811_,product,franchise,us,en,laptops, , 
023816_,document, , ,en,document_, , 
023818_,category,franchise,uk,en,enterprise-products, , 
023820_,category,franchise,us,en,enterprise-products, , 
023822_,product,franchise,us,en,enterprise-products, , 
023824_,product,franchise,us,en,desktops, , 
023830_,document, , ,en,document_, , 
023837_,category,parent_product_category,us,en,all-products, , 
023838_,product,franchise,uk,en,laptops, , 
023857_,category,franchise,au,en,enterprise-products, , 
023865_,product,franchise,us,en,laptops, , 
023870_,category,franchise,us,en,laptops, , 
023872_,product,franchise,us,en,desktops, , 
023893_,product,franchise,au,en,enterprise-products, , 
023898_,document, , ,en,document_, , 
023903_,product,franchise,in,en,laptops, , 
023905_,category,parent_product_category,uk,en,all-products, , 
023908_,document, , ,en,document_, , 
023910_, , , ,en,unkowntype_, , 
023917_,product,franchise,us,en,laptops, , 
023918_,product,franchise,in,en,laptops, , 
023919_,product,franchise,in,en,other-product, , 
023920_,product,franchise,us,en,laptops, , 
023921_,product,franchise,uk,en,laptops, , 
023925_,product,franchise,uk,en,desktops, , 
023927_,category,config_category,us,en,deals, , 
023931_,product,franchise,uk,en,desktops, , 
023936_,category,franchise,sg,en,enterprise-products, , 
023939_,document, , ,en,document_, , 
023943_,product,franchise,uk,en,laptops, , 
023946_,product,franchise,us,en,server-storage-solutions, , 
023948_,category,product_category,au,en,software, , 
023950_,product,franchise,us,en,laptops, , 
023953_,product,franchise,uk,en,laptops, , 
023955_,product,franchise,uk,en,enterprise-products, , 
023959_,product,franchise,in,en,desktops, , 
023965_,category,config_category,us,en,deals, , 
023970_,product,franchise,uk,en,laptops, , 
023973_,product,franchise,us,en,enterprise-products, , 
023975_,category,franchise,us,en,enterprise-products, , 
023981_,product,franchise,au,en,enterprise-products, , 
023982_,category,product_category,us,en,enterprise-products, , 
023983_,category,franchise,us,en,laptops, , 
023984_,product,franchise,uk,en,laptops, , 
023993_,category,parent_product_category,us,en,all-products, , 
023997_,product,franchise,in,en,enterprise-products, , 
023998_,document, , ,en,document_, , 
023999_,product,franchise,uk,en,laptops, , 
024007_,category,franchise,au,en,enterprise-products, , 
024010_,product,franchise,sg,en,laptops, , 
024013_,category,parent_product_category,us,en,all-products, , 
024021_,product,parent_product_category,us,en,other-product, , 
024029_,website, , , ,other-product, , 
024037_,document, , ,en,document_, , 
024042_,product,franchise,in,en,enterprise-products, , 
024043_,product,franchise,uk,en,laptops, , 
024044_,product,franchise,au,en,desktops, , 
024045_,product,franchise,sg,en,enterprise-products, , 
024046_,category,config_category,us,en,deals, , 
024048_, , , ,en,unkowntype_, , 
024060_,category,parent_product_category,us,en,all-products, , 
024064_, , , , ,unkowntype_, , 
024073_,document, , ,en,document_, , 
024074_,product,franchise,us,en,laptops, , 
024075_,category,franchise,us,en,enterprise-products, , 
024077_,product,franchise,us,en,desktops, , 
024080_,document, , ,en,document_, , 
024085_,product,franchise,us,en,laptops, , 
024088_,category,parent_product_category,in,en,all-products, , 
024092_,product,franchise,in,en,laptops, , 
024095_,category,product_category,sg,en,enterprise-products, , 
024096_,product,franchise,us,en,laptops, , 
024097_,document, , ,en,document_, , 
024105_,category,product_category,au,en,enterprise-products, , 
024107_,product,franchise,us,en,laptops, , 
024112_,product,franchise,uk,en,enterprise-products, , 
024113_,product,franchise,nz,en,laptops, , 
024115_,document, , ,en,document_, , 
024119_,document, , ,en,document_, , 
024122_,product,franchise,in,en,laptops, , 
024127_,product,franchise,us,en,enterprise-products, , 
024128_,category,franchise,au,en,laptops, , 
024129_,product,franchise,in,en,desktops, , 
024132_, , , ,en,unkowntype_, , 
024136_,category,product_category,us,en,enterprise-products, , 
024137_,document, , ,en,document_, , 
024142_,product,franchise,us,en,desktops, , 
024144_,document, , ,en,document_, , 
024147_,product,franchise,uk,en,laptops, , 
024158_,document, , ,en,document_, , 
024160_,product,franchise,us,en,cloud-client-computing, , 
024162_,product,franchise,uk,en,enterprise-products, , 
024171_,document, , ,en,document_, , 
024179_,document, , ,en,document_, , 
024187_,document, , ,en,document_, , 
024189_, , , ,en,unkowntype_, , 
024194_,product,franchise,sg,en,enterprise-products, , 
024196_,category,franchise,us,en,laptops, , 
024198_,document, , ,en,document_, , 
024206_,product,franchise,us,en,laptops, , 
024215_,product,franchise,in,en,enterprise-products, , 
024223_,category,product_category,in,en,enterprise-products, , 
024224_,product,franchise,uk,en,laptops, , 
024226_,product,franchise,uk,en,enterprise-products, , 
024227_,category,product_category,us,en,laptops, , 
024229_,product,franchise,us,en,enterprise-products, , 
024230_,document, , ,en,document_, , 
024236_,product,franchise,in,en,laptops, , 
024241_,product,franchise,us,en,enterprise-products, , 
024242_,category,product_category,in,en,laptops, , 
024251_,product,franchise,us,en,enterprise-products, , 
024260_,document, , ,en,document_, , 
024267_,product,franchise,uk,en,enterprise-products, , 
024268_,product,franchise,us,en,desktops, , 
024269_,product,franchise,us,en,server-storage-solutions, , 
024271_,product,franchise,us,en,desktops, , 
024272_,document, , ,en,document_, , 
024278_,product,franchise,us,en,desktops, , 
024279_,category,parent_product_category,us,en,all-products, , 
024280_,category,product_category,us,en,desktops, , 
024285_,product,franchise,us,en,desktops, , 
024297_,document, , ,en,document_, , 
024300_,document, , ,en,document_, , 
024303_,document, , ,en,document_, , 
024304_,product,franchise,us,en,desktops, , 
024314_,product,franchise,nz,en,enterprise-products, , 
024320_,category,product_category,us,en,desktops, , 
024328_,category,parent_product_category,au,en,all-products, , 
024342_,product,franchise,uk,en,laptops, , 
024343_,product,franchise,us,en,desktops, , 
024345_, , , , ,unkowntype_, , 
024346_,product,franchise,us,en,enterprise-products, , 
024347_,product,franchise,us,en,enterprise-products, , 
024348_,website, , , ,other-product, , 
024350_,product,franchise,in,en,enterprise-products, , 
024351_,category,config_category,us,en,deals, , 
024352_, , , ,en,unkowntype_, , 
024353_,product,franchise,us,en,desktops, , 
024362_,category,parent_product_category,us,en,all-products, , 
024367_,product,franchise,uk,en,enterprise-products, , 
024372_,product,franchise,uk,en,desktops, , 
024380_,category,config_category,uk,en,deals, , 
024385_,product,franchise,us,en,laptops, , 
024392_,product,franchise,us,en,desktops, , 
024401_,product,franchise,us,en,server-storage-solutions, , 
024407_,product,franchise,in,en,desktops, , 
024410_,product,franchise,uk,en,laptops, , 
024411_,document, , ,en,document_, , 
024441_,product,franchise,nz,en,laptops, , 
024445_,product,franchise,us,en,laptops, , 
024453_,product,parent_product_category,us,en,other-product, , 
024462_,product,franchise,au,en,laptops, , 
024465_, , , ,en,unkowntype_, , 
024467_,product,franchise,sg,en,desktops, , 
024471_,product,franchise,uk,en,laptops, , 
024481_,category,parent_product_category,us,en,all-products, , 
024486_,product,franchise,uk,en,enterprise-products, , 
024487_,product,franchise,uk,en,enterprise-products, , 
024498_,product,franchise,us,en,desktops, , 
024503_,category,config_category,us,en,deals, , 
024514_,product,franchise,us,en,enterprise-products, , 
024516_,product,franchise,us,en,enterprise-products, , 
024523_,category,franchise,us,en,enterprise-products, , 
024524_,product,franchise,us,en,laptops, , 
024525_,product,parent_product_category,us,en,other-product, , 
024526_,document, , ,en,document_, , 
024532_,product,franchise,sg,en,desktops, , 
024536_,product,franchise,uk,en,other-product, , 
024542_,product,franchise,us,en,enterprise-products, , 
024544_,product,franchise,us,en,desktops, , 
024548_,document, , ,en,document_, , 
024549_,category,franchise,in,en,enterprise-products, , 
024556_,category,franchise,us,en,enterprise-products, , 
024564_,product,franchise,us,en,laptops, , 
024568_,product,franchise,sg,en,desktops, , 
024569_,product,franchise,uk,en,desktops, , 
024571_,product,franchise,uk,en,enterprise-products, , 
024573_,website, , , ,other-product, , 
024575_,category,config_category,au,en,other-product, , 
024578_,category,config_category,us,en,deals, , 
024581_,product,franchise,us,en,enterprise-products, , 
024583_,document, , ,en,document_, , 
024588_,product,franchise,us,en,software, , 
024589_,product,franchise,us,en,desktops, , 
024591_,category,franchise,uk,en,other-product, , 
024592_,category,parent_product_category,au,en,all-products, , 
024594_,category,parent_product_category,nl,nl,all-products, , 
024601_, , , ,en,unkowntype_, , 
024604_, , , ,en,unkowntype_, , 
024605_,document, , ,en,document_, , 
024607_,category,franchise,us,en,desktops, , 
